invoice_id,branch,city,category,unit_price,quantity,date,time,payment_method,rating,profit_margin,weekday,hour,total_amount
193,WALM090,Brownwood,Food and beverages,87.8,9.0,2019-03-16,1900-01-01 19:08:00,Cash,9.2,0.33,Saturday,19,790.2
194,WALM015,Grand Prairie,Home and lifestyle,25.55,4.0,2019-01-26,1900-01-01 20:23:00,Ewallet,5.7,0.48,Saturday,20,102.2
195,WALM003,San Antonio,Electronic accessories,32.71,5.0,2019-03-19,1900-01-01 11:30:00,Credit card,9.9,0.48,Tuesday,11,163.6
196,WALM066,Grapevine,Fashion accessories,74.29,1.0,2019-01-13,1900-01-01 19:30:00,Cash,5.0,0.33,Sunday,19,74.3
197,WALM079,La Porte,Health and beauty,43.7,2.0,2019-03-26,1900-01-01 18:03:00,Cash,4.9,0.33,Tuesday,18,87.4
198,WALM002,Dallas,Home and lifestyle,25.29,1.0,2019-03-23,1900-01-01 10:13:00,Ewallet,6.1,0.36,Saturday,10,25.3
199,WALM094,Alamo,Health and beauty,41.5,4.0,2019-12-03,1900-01-01 19:58:00,Credit card,8.2,0.33,Tuesday,19,166.0
200,WALM047,Flower Mound,Food and beverages,71.39,5.0,2019-02-17,1900-01-01 19:57:00,Credit card,5.5,0.48,Sunday,19,357.0
201,WALM100,Canyon,Sports and travel,19.15,6.0,2019-01-29,1900-01-01 10:01:00,Credit card,6.8,0.18,Tuesday,10,114.9
202,WALM005,Fort Worth,Electronic accessories,57.49,4.0,2019-03-15,1900-01-01 11:57:00,Cash,6.6,0.48,Friday,11,230.0
203,WALM086,Rosenberg,Electronic accessories,61.41,7.0,2019-01-14,1900-01-01 10:02:00,Cash,9.8,0.33,Monday,10,429.9
204,WALM029,Round Rock,Health and beauty,25.9,10.0,2019-06-02,1900-01-01 14:51:00,Ewallet,8.7,0.48,Sunday,14,259.0
205,WALM065,Texas City,Home and lifestyle,17.77,5.0,2019-02-15,1900-01-01 12:42:00,Credit card,5.4,0.33,Friday,12,88.9
206,WALM085,Kerrville,Health and beauty,23.03,9.0,2019-03-01,1900-01-01 12:02:00,Ewallet,7.9,0.33,Friday,12,207.3
207,WALM034,College Station,Electronic accessories,66.65,9.0,2019-04-01,1900-01-01 18:19:00,Credit card,9.7,0.48,Monday,18,599.9
208,WALM055,Waxahachie,Home and lifestyle,28.53,10.0,2019-03-18,1900-01-01 17:38:00,Ewallet,7.8,0.33,Monday,17,285.3
209,WALM043,Baytown,Fashion accessories,30.37,3.0,2019-03-28,1900-01-01 13:41:00,Ewallet,5.1,0.48,Thursday,13,91.2
210,WALM003,San Antonio,Electronic accessories,99.73,9.0,2019-02-03,1900-01-01 19:42:00,Credit card,6.5,0.48,Sunday,19,897.6
211,WALM050,Victoria,Electronic accessories,26.23,9.0,2019-01-25,1900-01-01 20:24:00,Ewallet,5.9,0.48,Friday,20,236.1
212,WALM057,Euless,Food and beverages,93.26,9.0,2019-01-16,1900-01-01 18:08:00,Cash,8.8,0.33,Wednesday,18,839.4
213,WALM088,Cleburne,Home and lifestyle,92.36,5.0,2019-03-20,1900-01-01 19:17:00,Ewallet,4.9,0.33,Wednesday,19,461.8
214,WALM093,Angleton,Sports and travel,46.42,3.0,2019-04-01,1900-01-01 13:24:00,Credit card,4.4,0.33,Monday,13,139.3
215,WALM065,Texas City,Sports and travel,29.61,7.0,2019-11-03,1900-01-01 15:53:00,Cash,6.5,0.33,Sunday,15,207.3
216,WALM072,Lancaster,Home and lifestyle,18.28,1.0,2019-03-22,1900-01-01 15:05:00,Credit card,8.3,0.33,Friday,15,18.3
217,WALM038,Sugar Land,Sports and travel,24.77,5.0,2019-03-24,1900-01-01 18:27:00,Cash,8.5,0.48,Sunday,18,123.9
218,WALM081,Friendswood,Electronic accessories,94.64,3.0,2019-02-21,1900-01-01 16:55:00,Cash,5.5,0.33,Thursday,16,284.0
219,WALM043,Baytown,Fashion accessories,94.87,8.0,2019-12-02,1900-01-01 12:58:00,Ewallet,8.7,0.48,Monday,12,759.0
220,WALM044,Pharr,Food and beverages,57.34,3.0,2019-10-03,1900-01-01 18:59:00,Credit card,7.9,0.48,Thursday,18,172.1
221,WALM002,Dallas,Electronic accessories,45.35,6.0,2019-01-31,1900-01-01 13:44:00,Ewallet,6.1,0.36,Thursday,13,272.1
222,WALM056,Rowlett,Food and beverages,62.08,7.0,2019-06-03,1900-01-01 13:46:00,Ewallet,5.4,0.33,Monday,13,434.6
223,WALM020,Killeen,Electronic accessories,11.81,5.0,2019-02-17,1900-01-01 18:06:00,Cash,9.4,0.48,Sunday,18,59.1
224,WALM026,Denton,Fashion accessories,12.54,1.0,2019-02-21,1900-01-01 12:38:00,Cash,8.2,0.48,Thursday,12,12.6
225,WALM003,San Antonio,Food and beverages,43.25,2.0,2019-03-20,1900-01-01 15:56:00,Cash,6.2,0.48,Wednesday,15,86.5
226,WALM067,Haltom City,Sports and travel,87.16,2.0,2019-11-01,1900-01-01 14:29:00,Credit card,9.7,0.33,Friday,14,174.4
227,WALM059,Pflugerville,Health and beauty,69.37,9.0,2019-01-26,1900-01-01 19:14:00,Ewallet,4.0,0.33,Saturday,19,624.4
228,WALM068,Burleson,Electronic accessories,37.06,4.0,2019-01-31,1900-01-01 16:24:00,Ewallet,9.7,0.33,Thursday,16,148.3
229,WALM049,North Richland Hills,Electronic accessories,90.7,6.0,2019-02-26,1900-01-01 10:52:00,Cash,5.3,0.48,Tuesday,10,544.2
230,WALM087,Waxahachie,Home and lifestyle,63.42,8.0,2019-11-03,1900-01-01 12:55:00,Ewallet,7.4,0.33,Sunday,12,507.4
231,WALM007,Arlington,Fashion accessories,81.37,2.0,2019-01-26,1900-01-01 19:28:00,Cash,6.5,0.48,Saturday,19,162.8
232,WALM024,Carrollton,Electronic accessories,10.59,3.0,2019-12-03,1900-01-01 13:52:00,Credit card,8.7,0.48,Tuesday,13,31.8
233,WALM059,Pflugerville,Health and beauty,84.09,9.0,2019-11-02,1900-01-01 10:54:00,Cash,8.0,0.33,Saturday,10,756.9
234,WALM045,Missouri City,Fashion accessories,73.82,4.0,2019-02-21,1900-01-01 18:31:00,Credit card,6.7,0.48,Thursday,18,295.3
235,WALM069,Rockwall,Health and beauty,51.94,10.0,2019-09-03,1900-01-01 18:24:00,Ewallet,6.5,0.33,Tuesday,18,519.4
236,WALM084,Schertz,Sports and travel,93.14,2.0,2019-01-20,1900-01-01 18:09:00,Ewallet,4.1,0.33,Sunday,18,186.3
237,WALM068,Burleson,Health and beauty,17.41,5.0,2019-01-28,1900-01-01 15:16:00,Credit card,4.9,0.33,Monday,15,87.1
238,WALM023,Midland,Fashion accessories,44.22,5.0,2019-05-03,1900-01-01 17:07:00,Credit card,8.6,0.48,Friday,17,221.1
239,WALM040,Edinburg,Electronic accessories,13.22,5.0,2019-02-03,1900-01-01 19:26:00,Cash,4.3,0.48,Sunday,19,66.2
240,WALM085,Kerrville,Fashion accessories,89.69,1.0,2019-11-01,1900-01-01 11:20:00,Ewallet,4.9,0.33,Friday,11,89.7
241,WALM009,Plano,Food and beverages,24.94,9.0,2019-11-01,1900-01-01 16:49:00,Credit card,5.6,0.48,Friday,16,224.5
242,WALM100,Canyon,Health and beauty,59.77,2.0,2019-11-03,1900-01-01 12:01:00,Credit card,5.8,0.18,Sunday,12,119.6
243,WALM077,Coppell,Fashion accessories,93.2,2.0,2019-02-28,1900-01-01 18:37:00,Credit card,6.0,0.33,Thursday,18,186.4
244,WALM034,College Station,Home and lifestyle,62.65,4.0,2019-05-01,1900-01-01 11:25:00,Cash,4.2,0.48,Wednesday,11,250.6
245,WALM070,Hurst,Home and lifestyle,93.87,8.0,2019-02-02,1900-01-01 18:42:00,Credit card,8.3,0.33,Saturday,18,751.0
246,WALM021,McAllen,Home and lifestyle,47.59,8.0,2019-01-01,1900-01-01 14:47:00,Cash,5.7,0.48,Tuesday,14,380.8
247,WALM044,Pharr,Electronic accessories,81.4,3.0,2019-09-02,1900-01-01 19:43:00,Cash,4.8,0.48,Monday,19,244.2
248,WALM055,Waxahachie,Fashion accessories,17.94,5.0,2019-01-23,1900-01-01 14:04:00,Ewallet,6.8,0.33,Wednesday,14,89.7
249,WALM019,Pasadena,Electronic accessories,77.72,4.0,2019-07-01,1900-01-01 16:11:00,Credit card,8.8,0.48,Monday,16,310.9
250,WALM026,Denton,Food and beverages,73.06,7.0,2019-01-14,1900-01-01 19:06:00,Credit card,4.2,0.48,Monday,19,511.5
251,WALM033,Pearland,Food and beverages,46.55,9.0,2019-02-02,1900-01-01 15:34:00,Ewallet,6.4,0.48,Saturday,15,419.0
252,WALM078,Del Rio,Fashion accessories,35.19,10.0,2019-03-17,1900-01-01 19:06:00,Credit card,8.4,0.33,Sunday,19,351.9
253,WALM066,Grapevine,Sports and travel,14.39,2.0,2019-02-03,1900-01-01 19:44:00,Credit card,7.2,0.33,Sunday,19,28.8
254,WALM011,Lubbock,Home and lifestyle,23.75,4.0,2019-03-16,1900-01-01 11:22:00,Cash,5.2,0.48,Saturday,11,95.0
255,WALM016,Brownsville,Home and lifestyle,58.9,8.0,2019-06-01,1900-01-01 11:23:00,Cash,8.9,0.48,Saturday,11,471.2
256,WALM048,Harlingen,Fashion accessories,32.62,4.0,2019-01-29,1900-01-01 14:12:00,Cash,9.0,0.48,Tuesday,14,130.5
257,WALM067,Haltom City,Electronic accessories,66.35,1.0,2019-01-31,1900-01-01 10:46:00,Credit card,9.7,0.33,Thursday,10,66.4
258,WALM049,North Richland Hills,Home and lifestyle,25.91,6.0,2019-05-02,1900-01-01 10:16:00,Ewallet,8.7,0.48,Thursday,10,155.5
259,WALM029,Round Rock,Electronic accessories,32.25,4.0,2019-02-13,1900-01-01 12:38:00,Ewallet,6.5,0.48,Wednesday,12,129.0
260,WALM100,Canyon,Electronic accessories,65.94,4.0,2019-07-02,1900-01-01 13:05:00,Credit card,6.9,0.18,Tuesday,13,263.8
261,WALM074,Weslaco,Electronic accessories,75.06,9.0,2019-03-19,1900-01-01 13:25:00,Cash,6.2,0.33,Tuesday,13,675.6
262,WALM019,Pasadena,Fashion accessories,16.45,4.0,2019-07-03,1900-01-01 14:53:00,Ewallet,5.6,0.48,Wednesday,14,65.8
263,WALM022,Mesquite,Fashion accessories,38.3,4.0,2019-03-13,1900-01-01 19:22:00,Cash,5.7,0.48,Wednesday,19,153.2
264,WALM099,Weatherford,Sports and travel,22.24,10.0,2019-09-02,1900-01-01 11:00:00,Cash,4.2,0.18,Monday,11,222.4
265,WALM095,Big Spring,Sports and travel,54.45,1.0,2019-02-26,1900-01-01 19:24:00,Ewallet,7.9,0.33,Tuesday,19,54.5
266,WALM075,San Marcos,Sports and travel,98.4,7.0,2019-12-03,1900-01-01 12:43:00,Credit card,8.7,0.33,Tuesday,12,688.9
267,WALM072,Lancaster,Home and lifestyle,35.47,4.0,2019-03-14,1900-01-01 17:22:00,Credit card,6.9,0.33,Thursday,17,141.9
268,WALM081,Friendswood,Food and beverages,74.6,10.0,2019-08-01,1900-01-01 20:55:00,Cash,9.5,0.33,Thursday,20,746.0
269,WALM001,Houston,Home and lifestyle,70.74,4.0,2019-05-01,1900-01-01 16:05:00,Credit card,4.4,0.36,Wednesday,16,283.0
270,WALM001,Houston,Home and lifestyle,35.54,10.0,2019-04-01,1900-01-01 13:34:00,Ewallet,7.0,0.36,Monday,13,355.4
271,WALM069,Rockwall,Sports and travel,67.43,5.0,2019-06-03,1900-01-01 18:13:00,Ewallet,6.3,0.33,Monday,18,337.2
272,WALM027,Abilene,Health and beauty,21.12,2.0,2019-03-01,1900-01-01 19:17:00,Cash,9.7,0.48,Friday,19,42.3
273,WALM094,Alamo,Home and lifestyle,21.54,9.0,2019-07-01,1900-01-01 11:44:00,Credit card,8.8,0.33,Monday,11,193.9
274,WALM025,Waco,Home and lifestyle,12.03,2.0,2019-01-27,1900-01-01 15:51:00,Cash,5.1,0.48,Sunday,15,24.1
275,WALM042,Bryan,Health and beauty,99.71,6.0,2019-02-26,1900-01-01 16:52:00,Ewallet,7.9,0.48,Tuesday,16,598.3
276,WALM056,Rowlett,Fashion accessories,47.97,7.0,2019-07-01,1900-01-01 20:52:00,Cash,6.2,0.33,Monday,20,335.8
277,WALM027,Abilene,Home and lifestyle,21.82,10.0,2019-07-01,1900-01-01 17:36:00,Cash,7.1,0.48,Monday,17,218.2
278,WALM046,Temple,Fashion accessories,95.42,4.0,2019-02-02,1900-01-01 13:23:00,Ewallet,6.4,0.48,Saturday,13,381.7
279,WALM091,Little Elm,Fashion accessories,70.99,10.0,2019-03-20,1900-01-01 16:28:00,Cash,5.7,0.33,Wednesday,16,709.9
280,WALM051,New Braunfels,Sports and travel,44.02,10.0,2019-03-20,1900-01-01 19:57:00,Credit card,9.6,0.48,Wednesday,19,440.2
281,WALM073,Seguin,Home and lifestyle,69.96,8.0,2019-02-15,1900-01-01 17:01:00,Credit card,6.4,0.33,Friday,17,559.7
282,WALM036,Allen,Home and lifestyle,37.0,1.0,2019-06-03,1900-01-01 13:29:00,Credit card,7.9,0.48,Monday,13,37.0
283,WALM097,Alice,Sports and travel,15.34,1.0,2019-06-01,1900-01-01 11:09:00,Cash,6.5,0.18,Saturday,11,15.4
284,WALM030,Richardson,Health and beauty,99.83,6.0,2019-04-03,1900-01-01 15:02:00,Ewallet,8.5,0.48,Wednesday,15,599.0
285,WALM079,La Porte,Health and beauty,47.67,4.0,2019-12-03,1900-01-01 14:21:00,Cash,9.1,0.33,Tuesday,14,190.7
286,WALM052,Mansfield,Health and beauty,66.68,5.0,2019-02-20,1900-01-01 18:01:00,Cash,7.6,0.57,Wednesday,18,333.5
287,WALM010,Laredo,Home and lifestyle,74.86,1.0,2019-03-24,1900-01-01 14:49:00,Cash,6.9,0.48,Sunday,14,74.9
288,WALM079,La Porte,Sports and travel,23.75,9.0,2019-01-31,1900-01-01 12:02:00,Cash,9.5,0.33,Thursday,12,213.8
289,WALM094,Alamo,Food and beverages,48.51,7.0,2019-01-25,1900-01-01 13:30:00,Credit card,5.2,0.33,Friday,13,339.6
290,WALM074,Weslaco,Home and lifestyle,94.88,7.0,2019-03-02,1900-01-01 14:38:00,Cash,4.2,0.33,Saturday,14,664.2
291,WALM017,McKinney,Electronic accessories,40.3,10.0,2019-01-24,1900-01-01 17:37:00,Credit card,7.0,0.48,Thursday,17,403.0
292,WALM040,Edinburg,Electronic accessories,27.85,7.0,2019-03-14,1900-01-01 17:20:00,Ewallet,6.0,0.48,Thursday,17,195.0
293,WALM007,Arlington,Electronic accessories,62.48,1.0,2019-02-18,1900-01-01 20:29:00,Cash,4.7,0.48,Monday,20,62.5
294,WALM015,Grand Prairie,Food and beverages,36.36,2.0,2019-01-21,1900-01-01 10:00:00,Cash,7.1,0.48,Monday,10,72.8
295,WALM023,Midland,Health and beauty,18.11,10.0,2019-03-13,1900-01-01 11:46:00,Ewallet,5.9,0.48,Wednesday,11,181.1
296,WALM014,Amarillo,Electronic accessories,51.92,5.0,2019-03-03,1900-01-01 13:42:00,Cash,7.5,0.48,Sunday,13,259.6
297,WALM036,Allen,Electronic accessories,28.84,4.0,2019-03-29,1900-01-01 14:44:00,Cash,6.4,0.48,Friday,14,115.4
298,WALM085,Kerrville,Home and lifestyle,78.38,6.0,2019-10-01,1900-01-01 14:16:00,Ewallet,5.8,0.33,Tuesday,14,470.3
299,WALM095,Big Spring,Home and lifestyle,60.01,4.0,2019-01-25,1900-01-01 15:54:00,Cash,4.5,0.33,Friday,15,240.1
300,WALM017,McKinney,Home and lifestyle,88.61,1.0,2019-01-19,1900-01-01 10:21:00,Cash,7.7,0.48,Saturday,10,88.7
301,WALM100,Canyon,Fashion accessories,99.82,2.0,2019-02-01,1900-01-01 18:09:00,Credit card,6.7,0.18,Friday,18,199.7
302,WALM048,Harlingen,Health and beauty,39.01,1.0,2019-12-03,1900-01-01 16:46:00,Credit card,4.7,0.48,Tuesday,16,39.1
303,WALM031,Lewisville,Food and beverages,48.61,1.0,2019-02-25,1900-01-01 15:31:00,Cash,4.4,0.48,Monday,15,48.7
304,WALM026,Denton,Electronic accessories,51.19,4.0,2019-03-18,1900-01-01 17:15:00,Credit card,4.7,0.48,Monday,17,204.8
305,WALM045,Missouri City,Electronic accessories,14.96,8.0,2019-02-23,1900-01-01 12:29:00,Credit card,8.6,0.48,Saturday,12,119.7
306,WALM053,Conroe,Electronic accessories,72.2,7.0,2019-03-26,1900-01-01 20:14:00,Ewallet,4.3,0.21,Tuesday,20,505.4
307,WALM088,Cleburne,Sports and travel,40.23,7.0,2019-03-30,1900-01-01 13:22:00,Cash,9.6,0.33,Saturday,13,281.7
308,WALM066,Grapevine,Home and lifestyle,88.79,8.0,2019-02-17,1900-01-01 17:09:00,Cash,4.1,0.33,Sunday,17,710.4
309,WALM033,Pearland,Electronic accessories,26.48,3.0,2019-03-21,1900-01-01 10:40:00,Ewallet,4.7,0.48,Thursday,10,79.5
310,WALM012,Garland,Fashion accessories,81.91,2.0,2019-05-03,1900-01-01 17:43:00,Cash,7.8,0.48,Friday,17,163.9
311,WALM036,Allen,Sports and travel,79.93,6.0,2019-01-31,1900-01-01 14:04:00,Cash,5.5,0.48,Thursday,14,479.6
312,WALM076,Huntsville,Fashion accessories,69.33,2.0,2019-05-02,1900-01-01 19:05:00,Ewallet,9.7,0.33,Thursday,19,138.7
313,WALM012,Garland,Food and beverages,14.23,5.0,2019-01-02,1900-01-01 10:08:00,Credit card,4.4,0.48,Wednesday,10,71.2
314,WALM026,Denton,Health and beauty,15.55,9.0,2019-07-03,1900-01-01 13:12:00,Cash,5.0,0.48,Wednesday,13,140.0
315,WALM075,San Marcos,Electronic accessories,78.13,10.0,2019-10-02,1900-01-01 20:51:00,Cash,4.4,0.33,Wednesday,20,781.3
316,WALM030,Richardson,Food and beverages,99.37,2.0,2019-02-14,1900-01-01 17:29:00,Cash,5.2,0.48,Thursday,17,198.8
317,WALM012,Garland,Food and beverages,21.08,3.0,2019-09-02,1900-01-01 10:25:00,Cash,7.3,0.48,Monday,10,63.3
318,WALM091,Little Elm,Electronic accessories,74.79,5.0,2019-10-01,1900-01-01 11:34:00,Cash,4.9,0.33,Tuesday,11,374.0
319,WALM048,Harlingen,Health and beauty,29.67,7.0,2019-11-03,1900-01-01 18:58:00,Credit card,8.1,0.48,Sunday,18,207.7
320,WALM059,Pflugerville,Health and beauty,44.07,4.0,2019-02-18,1900-01-01 16:28:00,Ewallet,8.4,0.33,Monday,16,176.3
321,WALM065,Texas City,Food and beverages,22.93,9.0,2019-02-26,1900-01-01 20:26:00,Cash,5.5,0.33,Tuesday,20,206.4
322,WALM016,Brownsville,Health and beauty,39.42,1.0,2019-01-18,1900-01-01 15:08:00,Cash,8.4,0.48,Friday,15,39.5
323,WALM037,League City,Health and beauty,15.26,6.0,2019-02-15,1900-01-01 18:03:00,Ewallet,9.8,0.48,Friday,18,91.6
324,WALM010,Laredo,Fashion accessories,61.77,5.0,2019-08-03,1900-01-01 13:21:00,Cash,6.7,0.48,Saturday,13,308.9
325,WALM086,Rosenberg,Home and lifestyle,21.52,6.0,2019-01-17,1900-01-01 12:48:00,Credit card,9.4,0.33,Thursday,12,129.2
326,WALM088,Cleburne,Sports and travel,97.74,4.0,2019-12-03,1900-01-01 19:53:00,Ewallet,6.4,0.33,Tuesday,19,391.0
327,WALM069,Rockwall,Food and beverages,99.78,5.0,2019-09-03,1900-01-01 19:09:00,Cash,5.4,0.33,Tuesday,19,498.9
328,WALM057,Euless,Food and beverages,94.26,4.0,2019-12-03,1900-01-01 16:30:00,Cash,8.6,0.33,Tuesday,16,377.1
329,WALM052,Mansfield,Health and beauty,51.13,4.0,2019-01-25,1900-01-01 10:11:00,Credit card,4.0,0.57,Friday,10,204.6
330,WALM063,Georgetown,Electronic accessories,36.36,4.0,2019-03-25,1900-01-01 13:07:00,Cash,7.6,0.33,Monday,13,145.5
331,WALM071,Lufkin,Home and lifestyle,22.02,9.0,2019-07-02,1900-01-01 18:48:00,Cash,6.8,0.33,Tuesday,18,198.2
332,WALM076,Huntsville,Food and beverages,32.9,3.0,2019-02-17,1900-01-01 17:27:00,Credit card,9.1,0.33,Sunday,17,98.7
333,WALM070,Hurst,Fashion accessories,77.02,5.0,2019-03-02,1900-01-01 15:59:00,Cash,5.5,0.33,Saturday,15,385.1
334,WALM034,College Station,Food and beverages,23.48,2.0,2019-03-14,1900-01-01 11:21:00,Credit card,7.9,0.48,Thursday,11,47.0
335,WALM089,Southlake,Sports and travel,14.7,5.0,2019-03-24,1900-01-01 13:48:00,Ewallet,8.5,0.33,Sunday,13,73.5
336,WALM032,Tyler,Electronic accessories,28.45,5.0,2019-03-21,1900-01-01 10:17:00,Credit card,9.1,0.48,Thursday,10,142.3
337,WALM024,Carrollton,Fashion accessories,76.4,9.0,2019-03-19,1900-01-01 15:49:00,Ewallet,7.5,0.48,Tuesday,15,687.6
338,WALM100,Canyon,Sports and travel,57.95,6.0,2019-02-24,1900-01-01 13:02:00,Cash,5.2,0.18,Sunday,13,347.8
339,WALM016,Brownsville,Electronic accessories,47.65,3.0,2019-03-28,1900-01-01 12:58:00,Credit card,9.5,0.48,Thursday,12,143.0
340,WALM051,New Braunfels,Food and beverages,42.82,9.0,2019-05-02,1900-01-01 15:26:00,Credit card,8.9,0.48,Thursday,15,385.4
341,WALM014,Amarillo,Electronic accessories,48.09,3.0,2019-10-02,1900-01-01 18:23:00,Credit card,7.8,0.48,Wednesday,18,144.3
342,WALM030,Richardson,Health and beauty,55.97,7.0,2019-05-03,1900-01-01 19:06:00,Ewallet,8.9,0.48,Friday,19,391.8
343,WALM037,League City,Health and beauty,76.9,7.0,2019-02-15,1900-01-01 20:21:00,Cash,7.7,0.48,Friday,20,538.4
344,WALM045,Missouri City,Food and beverages,97.03,5.0,2019-01-30,1900-01-01 16:24:00,Credit card,9.3,0.48,Wednesday,16,485.2
345,WALM007,Arlington,Sports and travel,44.65,3.0,2019-02-14,1900-01-01 15:04:00,Cash,6.2,0.48,Thursday,15,134.0
346,WALM057,Euless,Fashion accessories,77.93,9.0,2019-02-27,1900-01-01 16:10:00,Ewallet,7.6,0.33,Wednesday,16,701.4
347,WALM096,Eagle Pass,Electronic accessories,71.95,1.0,2019-04-02,1900-01-01 12:14:00,Cash,7.3,0.18,Tuesday,12,72.0
348,WALM066,Grapevine,Home and lifestyle,89.25,8.0,2019-01-20,1900-01-01 10:13:00,Cash,4.7,0.33,Sunday,10,714.0
349,WALM095,Big Spring,Electronic accessories,26.02,7.0,2019-03-28,1900-01-01 17:38:00,Cash,5.1,0.33,Thursday,17,182.2
350,WALM087,Waxahachie,Health and beauty,13.5,10.0,2019-02-27,1900-01-01 11:06:00,Credit card,4.8,0.33,Wednesday,11,135.0
351,WALM017,McKinney,Fashion accessories,99.3,10.0,2019-02-15,1900-01-01 14:53:00,Credit card,6.6,0.48,Friday,14,993.0
352,WALM029,Round Rock,Electronic accessories,51.69,7.0,2019-01-26,1900-01-01 18:22:00,Cash,5.5,0.48,Saturday,18,361.9
353,WALM098,Mineral Wells,Fashion accessories,54.73,7.0,2019-03-14,1900-01-01 19:02:00,Credit card,8.5,0.18,Thursday,19,383.2
354,WALM019,Pasadena,Home and lifestyle,27.0,9.0,2019-02-03,1900-01-01 14:16:00,Cash,4.8,0.48,Sunday,14,243.0
355,WALM082,Weslaco,Electronic accessories,30.24,1.0,2019-04-03,1900-01-01 15:44:00,Cash,8.4,0.33,Wednesday,15,30.3
356,WALM090,Brownwood,Food and beverages,89.14,4.0,2019-07-01,1900-01-01 12:20:00,Credit card,7.8,0.33,Monday,12,356.6
357,WALM028,Odessa,Fashion accessories,37.55,10.0,2019-08-03,1900-01-01 20:01:00,Credit card,9.3,0.48,Saturday,20,375.5
358,WALM017,McKinney,Sports and travel,95.44,10.0,2019-09-01,1900-01-01 13:45:00,Cash,5.2,0.48,Sunday,13,954.4
359,WALM070,Hurst,Electronic accessories,27.5,3.0,2019-01-03,1900-01-01 15:40:00,Ewallet,6.5,0.33,Thursday,15,82.5
360,WALM081,Friendswood,Sports and travel,74.97,1.0,2019-03-16,1900-01-01 16:58:00,Cash,5.6,0.33,Saturday,16,75.0
361,WALM010,Laredo,Food and beverages,80.96,8.0,2019-02-17,1900-01-01 11:12:00,Credit card,7.4,0.48,Sunday,11,647.7
362,WALM070,Hurst,Food and beverages,94.47,8.0,2019-02-27,1900-01-01 15:12:00,Cash,9.1,0.33,Wednesday,15,755.8
363,WALM002,Dallas,Food and beverages,99.79,2.0,2019-07-03,1900-01-01 20:37:00,Ewallet,8.0,0.36,Wednesday,20,199.6
364,WALM089,Southlake,Home and lifestyle,73.22,6.0,2019-01-21,1900-01-01 17:44:00,Cash,7.2,0.33,Monday,17,439.4
365,WALM037,League City,Food and beverages,41.24,4.0,2019-02-19,1900-01-01 16:23:00,Cash,7.1,0.48,Tuesday,16,165.0
366,WALM079,La Porte,Fashion accessories,81.68,4.0,2019-06-01,1900-01-01 12:12:00,Cash,9.1,0.33,Saturday,12,326.8
367,WALM072,Lancaster,Electronic accessories,51.32,9.0,2019-03-14,1900-01-01 19:33:00,Cash,5.6,0.33,Thursday,19,461.9
368,WALM048,Harlingen,Home and lifestyle,65.94,4.0,2019-03-24,1900-01-01 10:29:00,Cash,6.0,0.48,Sunday,10,263.8
369,WALM026,Denton,Sports and travel,14.36,10.0,2019-01-27,1900-01-01 14:28:00,Cash,5.4,0.48,Sunday,14,143.6
370,WALM018,Frisco,Electronic accessories,21.5,9.0,2019-06-03,1900-01-01 12:46:00,Credit card,7.8,0.48,Monday,12,193.5
371,WALM005,Fort Worth,Electronic accessories,26.26,7.0,2019-02-02,1900-01-01 19:40:00,Cash,9.9,0.48,Saturday,19,183.9
372,WALM071,Lufkin,Fashion accessories,60.96,2.0,2019-01-25,1900-01-01 19:39:00,Credit card,4.9,0.33,Friday,19,122.0
373,WALM086,Rosenberg,Home and lifestyle,70.11,6.0,2019-03-14,1900-01-01 17:54:00,Ewallet,5.2,0.33,Thursday,17,420.7
374,WALM014,Amarillo,Fashion accessories,42.08,6.0,2019-01-29,1900-01-01 12:25:00,Cash,8.9,0.48,Tuesday,12,252.5
375,WALM020,Killeen,Home and lifestyle,67.09,5.0,2019-03-01,1900-01-01 16:47:00,Credit card,9.1,0.48,Friday,16,335.5
376,WALM009,Plano,Fashion accessories,96.7,5.0,2019-01-14,1900-01-01 12:52:00,Ewallet,7.0,0.48,Monday,12,483.5
377,WALM096,Eagle Pass,Home and lifestyle,35.38,9.0,2019-05-01,1900-01-01 19:50:00,Credit card,9.6,0.33,Wednesday,19,318.5
378,WALM037,League City,Sports and travel,95.49,7.0,2019-02-22,1900-01-01 18:17:00,Ewallet,8.7,0.48,Friday,18,668.5
379,WALM009,Plano,Fashion accessories,96.98,4.0,2019-06-02,1900-01-01 17:20:00,Ewallet,9.4,0.48,Sunday,17,388.0
380,WALM045,Missouri City,Electronic accessories,23.65,4.0,2019-01-30,1900-01-01 13:32:00,Credit card,4.0,0.48,Wednesday,13,94.6
381,WALM047,Flower Mound,Sports and travel,82.33,4.0,2019-11-01,1900-01-01 10:37:00,Credit card,7.5,0.48,Friday,10,329.4
382,WALM008,Corpus Christi,Electronic accessories,26.61,2.0,2019-03-19,1900-01-01 14:35:00,Cash,4.2,0.48,Tuesday,14,53.3
383,WALM061,Cedar Park,Food and beverages,99.69,5.0,2019-01-14,1900-01-01 12:09:00,Cash,9.9,0.33,Monday,12,498.5
384,WALM091,Little Elm,Food and beverages,74.89,4.0,2019-01-03,1900-01-01 15:32:00,Ewallet,4.2,0.33,Thursday,15,299.6
385,WALM039,Longview,Food and beverages,40.94,5.0,2019-06-01,1900-01-01 13:58:00,Ewallet,9.9,0.48,Saturday,13,204.7
